label,youtube_id,time_start,time_end,split,is_cc
air drumming,gHoFt2ugKyQ,0,10,train,0
air drumming,GJaGWUlmmbA,2,12,train,0
air drumming,GOTexqYy_j8,98,108,train,0
air drumming,gqjD4uPvYBU,152,162,train,0
air drumming,guxek9riXHc,96,106,train,0
air drumming,H0V8qYUtPQg,17,27,train,0
air drumming,h3wUCqWk_yo,2,12,train,0
air drumming,H4Z8AkhElr0,9,19,train,0
air drumming,H9i9TrcDrOk,30,40,train,0
air drumming,hf1KWEy7taM,1,11,train,0
air drumming,hKH2vFQwd9I,0,10,train,0
air drumming,HN7CKY9OvYI,126,136,train,0
air drumming,hPhnir6ZTBk,3,13,train,0
air drumming,hPNmd1h7c00,3,13,train,0
air drumming,HtfXiNaXJ80,2,12,train,0
air drumming,Hy2fJg5bud0,7,17,train,0
air drumming,I8eL7H3-Yao,48,58,train,0
air drumming,iELzg33W9_U,27,37,train,0
air drumming,if6Z2oPwK-8,57,67,train,0
air drumming,IGHdEO1cnhI,1,11,train,0
air drumming,IH0pihMOnLk,30,40,train,0
air drumming,IJuGe_aD9rA,30,40,train,0
air drumming,iKDrjcwa6qY,25,35,train,0
air drumming,IlczgObD_SE,0,10,train,0
air drumming,inmlyCBobgI,107,117,train,0
air drumming,ITRR8WcG58g,13,23,train,0
air drumming,IX4p4HBAqhk,131,141,train,0
air drumming,jbHpi4B138g,19,29,train,0
air drumming,jbPqH2OFdjc,0,10,train,0
air drumming,JcMnwOnl4kM,5,15,train,0
air drumming,jDqnn7shsEw,19,29,train,0
air drumming,jkeBbn_4d1c,63,73,train,0
air drumming,jMB03MpevKE,44,54,train,0
air drumming,JvqAqpzobFg,8,18,train,0
air drumming,KBwY54sFsJc,45,55,train,0
air drumming,kFiFMUrKzHo,234,244,train,0
air drumming,kgA3AOUmSik,35,45,train,0
air drumming,kGizo8a4F3k,67,77,train,0
air drumming,KlBqipdhu6U,5,15,train,0
air drumming,KLgTsDIabLM,18,28,train,0
air drumming,koBjjSZizgY,2,12,train,0
air drumming,kUcYqyxegwE,1,11,train,0
air drumming,KWZJMByXJtk,82,92,train,0
air drumming,kw_16jApndc,5,15,train,0
air drumming,KZPsWIJU_IY,37,47,train,0
air drumming,l-W0altbZ3o,17,27,train,0
air drumming,L09U-hLmQj4,32,42,train,0
air drumming,l0WtJXj4jAc,5,15,train,0
air drumming,L2Z_gqdyiM0,243,253,train,0
air drumming,l4-hl9T7vek,8,18,train,0
air drumming,L68Xm4BLr4o,49,59,train,0
air drumming,laYODb8k6as,112,122,train,0
air drumming,LEDxPYiXZQs,21,31,train,0
air drumming,LhjIt9L6Dx4,35,45,train,0
air drumming,ljSveQ5Btv8,1,11,train,0
air drumming,Lkst0eNWRBo,2,12,train,0
air drumming,Lsjg_uWWNXc,78,88,train,0
air drumming,lsm-rHA-oM8,24,34,train,0
air drumming,lUOPv6dk1_o,27,37,train,0
air drumming,LV_f4-PDE0Y,9,19,train,0
air drumming,LW57fbqDBw4,54,64,train,0
air drumming,m3oYZCvGs0w,88,98,train,0
air drumming,MbRm4YnTR04,37,47,train,0
air drumming,MM3j9NyUrjg,1,11,train,0
air drumming,MTEX7ImU8y4,0,10,train,0
air drumming,mu4LeDm0vOc,1,11,train,0
air drumming,N0_T9KwKBAs,30,40,train,0
air drumming,N74iSDIKl7M,96,106,train,0
air drumming,n8zG2yDTteU,10,20,train,0
air drumming,nDqU-F2MAgs,28,38,train,0
air drumming,Nfcdl71B434,47,57,train,0
air drumming,NhbgrgSFnLs,12,22,train,0
air drumming,Nl39TLpY7EI,2,12,train,0
air drumming,NoPpkUNf0pE,2,12,train,0
air drumming,nor17hLI3k0,30,40,train,0
air drumming,NQDcBPVrIEQ,79,89,train,0
air drumming,nQPz3V8noXs,0,10,train,0
air drumming,nQZuwDzbPk8,9,19,train,0
air drumming,nRbMYiKcK1k,0,10,train,0
air drumming,NxT7YOBs1gE,195,205,train,0
air drumming,n_T8CfJiujI,106,116,train,0
air drumming,o5nWOmRmrKY,9,19,train,0
air drumming,oAwAvQ7IKvg,0,10,train,0
air drumming,oB5Y--JvpTc,49,59,train,0
air drumming,oCFTH3-1KIM,3,13,train,0
air drumming,ocKTg61XRpk,67,77,train,0
air drumming,ogfeCsFD1lc,158,168,train,0
air drumming,ohRhK3w4w1A,10,20,train,0
air drumming,oNIekIwuVmk,65,75,train,0
air drumming,OsZ-e_B92gs,59,69,train,0
air drumming,oT39MOrx-GA,16,26,train,0
air drumming,ovNyPtulqE4,3,13,train,0
air drumming,ovRAApMGpoQ,2,12,train,0
air drumming,OWTgf4zG-Ac,39,49,train,0
air drumming,p-Ez2ku6Pes,41,51,train,0
air drumming,p0j0jeMcEOU,102,112,train,0
air drumming,p41qi5lnz3w,44,54,train,0
air drumming,PdaXFtxTXjY,19,29,train,0
air drumming,pgGxNX88Emg,0,10,train,0
air drumming,pGhP9--dS20,103,113,train,0
air drumming,pgRDs6b8P5U,176,186,train,0
air drumming,PJrMMHgixVU,52,62,train,0
air drumming,PPswkVdBJCs,3,13,train,0
air drumming,pT2byS0qiZM,1,11,train,0
air drumming,pt_jrZeeAj8,148,158,train,0
air drumming,PWZ2tB22i2E,45,55,train,0
air drumming,pxxQ_z75bHM,201,211,train,0
air drumming,pYFyc6zvhbk,40,50,train,0
air drumming,PYHf3o2Zogc,182,192,train,0
air drumming,Q2wjsSRUG8s,0,10,train,0
air drumming,QaIjXm0-vTw,15,25,train,0
air drumming,qbHnx-dMfzo,1,11,train,0
air drumming,qCoLcCVEND8,4,14,train,0
air drumming,QDcdv0lxh8U,32,42,train,0
air drumming,qDZGoHC3Rlo,3,13,train,0
air drumming,qfoCtJg9CAY,2,12,train,0
air drumming,Qi-hHY15nl0,1,11,train,0
air drumming,qItKb-B-TYQ,4,14,train,0
air drumming,QLOxkPoNCj8,27,37,train,0
air drumming,QLq-TKI2Xkw,1,11,train,0
air drumming,qLWlygV4EmM,4,14,train,0
air drumming,qoo5wT9-xAE,6,16,train,0
air drumming,QTS1UpRDmP8,6,16,train,0
air drumming,qvJP1H_rRQY,32,42,train,0
air drumming,QwSRYmTozaM,35,45,train,0
air drumming,rACUhF43_qk,19,29,train,0
air drumming,RArgL-1wWIE,30,40,train,0
air drumming,RB7raJ-9MM0,32,42,train,0
air drumming,RCdmN6HZHGw,1,11,train,0
air drumming,rE-gJmfjh4Y,30,40,train,0
air drumming,rjfxunCrhMk,16,26,train,0
air drumming,RJNxhAF0t4k,7,17,train,0
air drumming,rJzHt-WU1cs,4,14,train,0
air drumming,RSay8GPge-I,1,11,train,0
air drumming,RTwMtp9y2Bk,75,85,train,0
air drumming,S5-J6JcTODs,255,265,train,0
air drumming,s7Bma9IcVYo,67,77,train,0
air drumming,sEvk8rlRyBE,146,156,train,0
air drumming,sJ7o64kCofo,29,39,train,0
air drumming,smG7C2reUUc,0,10,train,0
air drumming,Sq82XPPFqnM,220,230,train,0
air drumming,SwNLns78S-o,226,236,train,0
air drumming,sZpViy82Npw,190,200,train,0
air drumming,T2kcFu8_MnU,0,10,train,0
air drumming,t42tRaMoscc,23,33,train,0
air drumming,t4o04xVSGBM,21,31,train,0
air drumming,t5oCdXyOtU8,14,24,train,0
air drumming,t8H7rDVhJgw,3,13,train,0
air drumming,tdpHu69TU5w,4,14,train,0
air drumming,tgBhEqp9IEw,28,38,train,0
air drumming,thdsYRMtA5c,4,14,train,0
air drumming,tIwFUeGq2s4,0,10,train,0
air drumming,tIXejmTfwRc,13,23,train,0
air drumming,TnzXRurzEq8,103,113,train,0
air drumming,tRXYO9Ki_YI,33,43,train,0
air drumming,Tsv1WYs09bc,3,13,train,0
air drumming,twljhUwNVxU,12,22,train,0
air drumming,TZ1EhDqoP7g,12,22,train,0
air drumming,T_HL5r3IZXc,17,27,train,0
air drumming,u-nRitozDOE,1,11,train,0
air drumming,U1gkK-d9TMY,0,10,train,0
air drumming,u4w2u2j-Zfg,327,337,train,0
air drumming,uev-XPaVxfY,11,21,train,0
air drumming,uexP1UafW-w,226,236,train,0
air drumming,ufGDpk_V0B0,2,12,train,0
air drumming,UFo8-R6hqXQ,1,11,train,0
air drumming,UgCagXscwMQ,2,12,train,0
air drumming,UHUy13LJjNQ,40,50,train,0
air drumming,uI-I_WbrRxg,10,20,train,0
air drumming,UImlwfIfDyo,103,113,train,0
air drumming,ujlR25eGRq8,9,19,train,0
air drumming,uKJ2kO43Px4,24,34,train,0
air drumming,ULB0gjYcEv8,2,12,train,0
air drumming,uOS0iyCQxdo,62,72,train,0
air drumming,UQUc3pak-F4,0,10,train,0
air drumming,URnjdcPdH0I,16,26,train,0
air drumming,uToqXSWd4o4,1,11,train,0
air drumming,uuZVcIpflcA,116,126,train,0
air drumming,Uy2_xI0T2Tw,74,84,train,0
air drumming,U_RzuvIvDVM,69,79,train,0
air drumming,v0vDtmz-r2o,21,31,train,0
air drumming,VA9_S-HlRuM,57,67,train,0
air drumming,Ve0L5czEZHU,1,11,train,0
air drumming,vkIYQBmNKUo,68,78,train,0
air drumming,VnvI3TAO36Q,0,10,train,0
air drumming,vO-juttud_c,25,35,train,0
air drumming,v_K2saPCK2Y,61,71,train,0
air drumming,w2G117qxyvs,0,10,train,0
air drumming,W3S02Pfu11A,76,86,train,0
air drumming,W5_G-Tg6ZFQ,4,14,train,0
air drumming,Wb8DeziUiHI,4,14,train,0
air drumming,wey19DVUP0A,183,193,train,0
air drumming,WfIAFJMMJhw,0,10,train,0
air drumming,wGZN_FRZGGQ,42,52,train,0
air drumming,wp_5WECsT1Y,32,42,train,0
air drumming,WQ-lpTA49gk,3,13,train,0
air drumming,WTK2JqiagGM,1,11,train,0
air drumming,wwq8AmbGe9U,0,10,train,0
air drumming,WWrVRzTsVsg,18,28,train,0
air drumming,wxtLKS74xEA,14,24,train,0
air drumming,x32GGN8H3lw,19,29,train,0
air drumming,x4PFgAHDn8E,11,21,train,0
air drumming,X50XtZb0WwU,0,10,train,0
air drumming,X8bwFX5tVIs,95,105,train,0
air drumming,x9CH0tq13vs,4,14,train,0
air drumming,xIZrZwF953A,2,12,train,0
air drumming,XJjjzevjfiE,36,46,train,0
air drumming,xjxixNPgoEs,4,14,train,0
air drumming,XOoQGkU9fp8,0,10,train,0
air drumming,XRkdyJoNCxw,10,20,train,0
air drumming,xRrhgdFzSGI,41,51,train,0
air drumming,xuhYPMJlzwY,0,10,train,0
air drumming,xUlCZpHSwFI,10,20,train,0
air drumming,xY-b16LZKBY,14,24,train,0
air drumming,Y-9l442V6YA,9,19,train,0
air drumming,y3DdmP1-nuk,3,13,train,0
air drumming,Y4w7C-XgmD8,13,23,train,0
air drumming,Y7EqOV6BXdI,107,117,train,0
air drumming,Y7rWqp9N3Ag,3,13,train,0
air drumming,Y9_0R4VABt0,21,31,train,0
air drumming,Yc9gG-QQx2w,0,10,train,0
air drumming,YcoC4lDIrPU,6,16,train,0
air drumming,yI0J-CH64ik,1,11,train,0
air drumming,ymKLyVLJ9nU,8,18,train,0
air drumming,ysad7GcPFbo,84,94,train,0
air drumming,z3eOdxD9OMA,36,46,train,0
air drumming,zgtsaXQHZCQ,0,10,train,0
air drumming,Zv_3WVKyQ3k,279,289,train,0
air drumming,ZxmBV4GbdD0,14,24,train,0
air drumming,ZxZrnLcJ4QU,21,31,train,0
air drumming,Zxztcizo0NM,4,14,train,0
air drumming,_9SlRyQ2Aio,192,202,train,0
air drumming,_dbcJuKJQNs,40,50,train,0
air drumming,_GQytBQLCtE,33,43,train,0
air drumming,_tjWwEc3iMU,189,199,train,0
air drumming,_V6KWhXcTOQ,103,113,train,0
archery,-5NN5hdIwTc,36,46,train,0
archery,-Hn5WqDh9hI,104,114,train,0
archery,-lPLLbPsMDU,16,26,train,0
archery,-Njxj40a0OQ,0,10,train,0
archery,-OVw1usq968,213,223,train,0
archery,-R5E3-cmrq8,0,10,train,0
archery,-U1ym96B9l4,10,20,train,0
archery,-WrKlvp_x_0,75,85,train,0
archery,01kR4-7DbN8,110,120,train,0
archery,0w7jdXmsHsI,89,99,train,0
archery,0ZZCuBKPse8,134,144,train,0
archery,11L30m7lEZA,2,12,train,0
archery,16dSjInTzIQ,6,16,train,0
archery,16patTVrIM8,19,29,train,0
archery,19ibGGCV0HE,20,30,train,0
archery,1ccBq_oh5Rs,6,16,train,0
archery,1DDCYdivGFs,61,71,train,0
archery,1iEmMg8X1ho,64,74,train,0
archery,1mFSE1CP8R4,31,41,train,0
archery,1qC--e8ug84,34,44,train,0
archery,20jdIXlAl4I,57,67,train,0
archery,212vwGOFzSk,529,539,train,0
archery,2JyIkM_v0wA,11,21,train,0
archery,2NkroJlh4pw,15,25,train,0
archery,2Shw6Ex69d4,80,90,train,0
archery,31c6-27-t3M,0,10,train,0
archery,36FOQidF7CM,3,13,train,0
archery,36vmBPt6zj8,60,70,train,0
archery,3RtCN5qn2uE,116,126,train,0
archery,47jBHoDRRy0,28,38,train,0
archery,4auKB1yMClc,6,16,train,1
archery,4Bs9dEuzECc,12,22,train,0
archery,4k7fcPh3jCU,28,38,train,0
archery,4o0En5mTxpw,10,20,train,0
archery,4qo63oBFtIM,182,192,train,0
archery,4t140JRL0As,56,66,train,0
archery,4Z8bCExUL40,648,658,train,0
archery,5dVZWWBEOZs,0,10,train,0
archery,5Odn9bZcg0o,706,716,train,0
archery,5WM22CSqrUk,0,10,train,0
archery,5wpekkkaP-Q,6,16,train,0
archery,67kh2yzBpC8,16,26,train,1
archery,69Qvt9HwCjA,39,49,train,0
archery,6Ho8NkvclWE,275,285,train,0
archery,6kNrdzLaSBY,23,33,train,0
archery,6sVk3sIBfu8,577,587,train,0
archery,6wrxXn_a21s,54,64,train,0
archery,6ZGH6AsEf3s,0,10,train,0
archery,79R1MPN70V0,91,101,train,0
archery,7adYaM2xbuU,14,24,train,0
archery,7g9th7VNhG8,67,77,train,0
archery,7Gp68_Cl3Wk,267,277,train,0
archery,7LcKa6byCKs,18,28,train,0
archery,7lJIRDKVjm4,22,32,train,0
archery,7mYSmmQ3HxE,88,98,train,0
archery,7UpBeiMruhs,81,91,train,0
archery,8cJC9bFqpfg,153,163,train,0
archery,8Hk_YPsShWQ,281,291,train,0
archery,8iG-a9l9LMk,13,23,train,1
archery,8PV0gx_dOVc,1,11,train,0
archery,8QHwtui85zY,23,33,train,0
archery,98_7p-PLk-8,100,110,train,0
archery,9A9UguIgWZw,2,12,train,0
archery,9B0JWkHG2Mo,29,39,train,0
archery,9B_YbEKMUSo,3,13,train,0
archery,9czqJjnR1Y0,3,13,train,0
archery,9oHyyg-HmwQ,20,30,train,0
archery,9qSVe62iFlw,5,15,train,0
archery,9vvkzAwYYDU,162,172,train,0
archery,A0pPphSQBvA,102,112,train,1
archery,A38USlFf_vo,4,14,train,0
archery,a7xC5lu3o-Q,0,10,train,0
archery,a8xJ3BnKjG8,21,31,train,0
archery,AFlAuv3Ogb8,0,10,train,0
archery,AHKwPDzOcJQ,86,96,train,0
archery,Aj-CLAlzho8,200,210,train,0
archery,ajxNlwmcpD0,2,12,train,0
archery,arBizGJ1RnU,59,69,train,0
archery,aSVOcZvy_-E,23,33,train,0
archery,AvGATI-2PjY,1108,1118,train,0
archery,AvGReoVSPPY,70,80,train,0
archery,AxptJEV5FYA,41,51,train,0
archery,b0fQSarW3aM,21,31,train,0
archery,B7tVj0-wTjw,42,52,train,0
archery,bB7Az2DMKWM,9,19,train,0
archery,BbvOXU8XIog,87,97,train,0
archery,BDHub0gBGtc,0,10,train,0
archery,bdIP_Fr7Qu4,9,19,train,0
archery,begLhwUo7Rg,11,21,train,0
archery,Bjl7mdLC7RM,29,39,train,0
archery,BKW8bLt2pwA,12,22,train,0
archery,BlTQ7p_mX5Y,16,26,train,0
archery,BMmaX-q_fh0,520,530,train,0
archery,bMncHhi21wY,4,14,train,0
archery,BrtLLaDlPEU,78,88,train,0
archery,bxXUTIz-UiQ,82,92,train,0
archery,BZSKVPQ-cVo,4,14,train,0
archery,C3fCPMB72aI,1,11,train,0
archery,c4lqxbIl2PM,145,155,train,0
archery,CDI3KTlutbQ,131,141,train,0
archery,Ce57kEnb91k,0,10,train,0
archery,CGL5PM3-_nE,10,20,train,0
archery,cGmg1ntKrpQ,0,10,train,0
archery,cincKoJp1Fk,27,37,train,0
archery,ClAGPyYcvxU,75,85,train,0
archery,CMyQUlE2b24,15,25,train,0
archery,CpadyQQ6wVI,120,130,train,0
archery,cPKKqosay0c,11,21,train,0
archery,CtPWJkD7PAI,6,16,train,0
archery,cuCdnhXn11o,13,23,train,0
archery,CukaHTiUEoU,97,107,train,0
archery,cVulN2SJvag,19,29,train,0
archery,cybvSKriQtI,7,17,train,0
archery,cziXpJx9tlk,192,202,train,0
archery,d-FTAaeoHao,7,17,train,0
archery,D4Pqm5Zhstw,12,22,train,0
archery,di2jXsyrJwc,3,13,train,0
archery,dIhGP2mEbn4,39,49,train,0
archery,DqEi9AjWn0o,7,17,train,0
archery,DRYhzx-heGk,261,271,train,0
archery,DUuEBoqP-TU,5,15,train,0
archery,DzUiVoYJQis,193,203,train,0
archery,e21q98CSihI,44,54,train,0
archery,EB1R958I4n0,75,85,train,0
archery,ebmt5ZFzbXU,122,132,train,0
archery,EHeBzq2fKFY,2,12,train,0
archery,EtT8GM4AH1Q,3,13,train,0
archery,ewWi5Ka12Yk,120,130,train,0
archery,EzH6KKwoHiM,133,143,train,0
archery,E_hq3tUaoK8,16,26,train,0
archery,f8C36NSbdcc,23,33,train,0
archery,FAa29eat6I8,0,10,train,0
archery,fg5xzSC7hVw,145,155,train,0
archery,fi8--tSaQNY,11,21,train,0
archery,fiReSXWINTw,4,14,train,0
archery,FKEMTdv98oQ,169,179,train,0
archery,flNTNxJt--8,24,34,train,0
archery,FQR-MjMPDR0,0,10,train,0
archery,FTq6J2aJ0Jc,13,23,train,0
archery,FWmUotis_cI,38,48,train,0
archery,FxufqaDjszE,1,11,train,0
archery,G-2tqe5XPjs,120,130,train,0
archery,G5RFnTN5hWg,186,196,train,0
archery,g8fIIdfj3Xs,59,69,train,0
archery,G8QJQhTR9Sc,57,67,train,0
archery,gEM7RdqfrRA,0,10,train,0
archery,gEMVokzF96A,2,12,train,0
archery,ggBDC7xNFPE,123,133,train,0
archery,GgvJr1oG6iQ,381,391,train,1
archery,GIY7ommY3r0,71,81,train,0
archery,GK0MZzKiOEQ,3,13,train,0
archery,GR1rPcB1oyA,59,69,train,0
archery,gth09EBbFPs,9,19,train,0
archery,GUeTjxh0kXE,9,19,train,0
archery,GuR1gSeX_hI,21,31,train,0
archery,gVGBP97sMek,2,12,train,0
archery,gyG_NiGU1bg,8,18,train,0
archery,haGC9Fa-J4Y,3,13,train,0
archery,Hb0NKWX2jTo,0,10,train,0
archery,HBfUrVcCzh4,4,14,train,0
archery,HdI2SGNNQxc,296,306,train,0
archery,hEUA2PuYGgc,4,14,train,0
archery,HIfAu8d-apg,0,10,train,0
archery,HKGOrOBBaFk,37,47,train,0
archery,hl9Wc7BuLD4,1,11,train,0
archery,hnV6bF-aHXg,3,13,train,0
archery,hPYzLDVHBf0,48,58,train,0
archery,hVJkaJ1-rI8,1,11,train,0
archery,HwWmWPbOh0E,62,72,train,0
archery,HxaBWx9GmeI,210,220,train,0
archery,hXYWmxcOu3g,4,14,train,0
archery,I6NFPN_1vKg,3,13,train,0
archery,idt_TmuzxNQ,121,131,train,0
archery,idyQOsruPzs,519,529,train,0
archery,ip3UK6HW2CE,48,58,train,0
archery,iquGsXgVwU0,3,13,train,0
archery,iTeABozAq6Q,104,114,train,0
archery,iuI9QB72BFU,4,14,train,0
archery,J-xdPwS9CCQ,7,17,train,0
archery,j-_HFi_WTRg,31,41,train,0
archery,j3-vKD__ln8,379,389,train,0
archery,J8RWU27nU1s,42,52,train,0
archery,JBd6aF96ZSA,32,42,train,0
archery,JCYLw0bDtfg,15,25,train,0
archery,jcYv_o-x-cM,2,12,train,0
archery,JF-KUQpi7UY,65,75,train,0
archery,jhC-8unF8OQ,325,335,train,0
archery,JIPlVTqv_9I,1,11,train,0
archery,Joejd_s1r3M,5,15,train,0
archery,jpdqCPYqGeU,2918,2928,train,0
archery,jus0IfQMO5E,5,15,train,0
archery,jYaIxW1oglM,3,13,train,0
archery,k-Kh_fgik2E,89,99,train,0
archery,k8zA0t8lxRs,14,24,train,0
archery,kdhS_DBSrjM,58,68,train,0
archery,kE4qDDK3ndU,15,25,train,0
archery,KOB2OzzsEN4,7,17,train,0
archery,KQOxLfY58rc,169,179,train,0
archery,KrNce7U3ocs,2,12,train,0
archery,kSoQlOuEyns,17,27,train,0
archery,KVxrcMNpfBc,121,131,train,0
archery,Kx6YkNzaTkk,42,52,train,0
archery,KxX0mxyq8Ns,8,18,train,0
archery,KZf31qEzSNI,28,38,train,0
archery,L0fz8xU-uWM,50,60,train,0
archery,l4c2so4o9Xo,53,63,train,0
archery,la6YAk2hLrg,183,193,train,0
archery,ld5GMzFfDRg,23,33,train,0
archery,LF2SQrl97_g,46,56,train,0
archery,lIXH_Ybhk-w,28,38,train,0
archery,LM63aCzPw78,288,298,train,0
archery,lRVLcACZYzo,28,38,train,0
archery,lw9OfrqPupw,170,180,train,0
archery,lWc_sWmDxgg,37,47,train,0
archery,LwV_BR3tdTg,4,14,train,0
archery,lXDiphfbc8o,36,46,train,0
archery,LyQLyhW5hkg,4,14,train,0
archery,lZ8e_rIqg9c,147,157,train,0
archery,M2Kqb45pC34,118,128,train,0
archery,M2W56z-hgRc,243,253,train,0
archery,M9-iPIvfRbs,20,30,train,0
archery,MeOdgTdyp88,91,101,train,0
archery,MGE7xdbZUiI,0,10,train,0
archery,MlBbXgfpl8o,101,111,train,0
archery,mPkhWnsvYJA,3,13,train,0
archery,Mq8x-WGStHc,0,10,train,0
archery,MsJ4iDZpBH4,10,20,train,0
archery,Mul_Ju5MoDM,4,14,train,0
archery,My-CZtEPKoI,413,423,train,0
archery,N0MYto7CC-c,121,131,train,0
archery,N9NsgiDD4c4,11,21,train,0
archery,nfI8KNAXieY,24,34,train,0
archery,nfORBQLethM,10,20,train,0
archery,NjEdYIy5vu0,430,440,train,0
archery,NjTbZW8TjHI,0,10,train,0
archery,nnPULoxqz0s,107,117,train,0
archery,ns7j9FKb_Y4,393,403,train,0
archery,NSHqdYBw5pU,22,32,train,0
archery,nU6KqZM61dE,1,11,train,0
archery,NxuJzOrWudo,39,49,train,0
archery,O2W6NGfKd30,97,107,train,0
archery,o9w9_urtSnA,4,14,train,0
archery,ObWUnBgV8xQ,1,11,train,0
archery,OdRW0ofxVwQ,259,269,train,0
archery,OHqR-XW-my8,9,19,train,0
archery,ohTlHa6AX60,143,153,train,1
archery,OI99YWXRmbI,4,14,train,0
archery,OkA1aIflUdg,25,35,train,0
archery,oKpQpL1PWZ0,58,68,train,0
archery,oLxXoFgEIfE,41,51,train,0
archery,OMR_soND5Dg,2,12,train,0
archery,Otl5AmHFMDI,4,14,train,1
archery,OXnL-zHnh-E,66,76,train,0
archery,OyGmLM_rJ1Y,69,79,train,0
archery,p8ZlcdrcxvQ,2,12,train,0
archery,P9tA-lz-6yo,23,33,train,0
archery,pHnxWuRXgO8,261,271,train,0
archery,PHO2dVE7clk,8,18,train,0
archery,PNrH795b1Ko,72,82,train,0
archery,pORR_ZZxZNA,5,15,train,0
archery,p_WqD0YVBGU,402,412,train,0
archery,q1yn5Q0JJTI,1,11,train,0
archery,QaoCXcSeeUk,0,10,train,0
archery,qB6k8thuOPE,9,19,train,0
archery,qeWm-5YTzaE,61,71,train,0
archery,QIT6SJpxuYc,819,829,train,0
archery,qmUN5_69BpM,257,267,train,0
archery,qoZckc_hWZQ,290,300,train,0
archery,qPLQihm_Kpc,3,13,train,0
archery,QqsmYSFf0Eo,27,37,train,0
archery,QRiJzxw_6ns,27,37,train,0
archery,QVCATgq1SIs,684,694,train,0
archery,r1DQYNhwp9g,229,239,train,0
archery,R63G2hJgq58,31,41,train,0
archery,r6BWelgc--8,46,56,train,0
archery,rDbqz_07dW4,291,301,train,0
archery,RFNP5Xk_a7Q,11,21,train,0
archery,RHvWPWMan-o,31,41,train,1
archery,RI35Rwu_MPw,20,30,train,0
archery,ri8lA5b1u4k,49,59,train,0
archery,RkjAB_7mx4k,62,72,train,0
archery,RmjFdEi661c,44,54,train,0
archery,rpPm0-yvz8g,159,169,train,0
archery,RSZR5QB_nUk,0,10,train,0
archery,rtSKQUs71G4,54,64,train,0
archery,RWCw8eQT12I,2,12,train,0
archery,RWPGlr-P44c,29,39,train,0
archery,S0tbfEjUBMQ,59,69,train,0
archery,S2nSHiyEcX0,9,19,train,0
archery,S4bAWOmpyJI,47,57,train,0
archery,s615t6hjnLQ,0,10,train,0
archery,S7ZIPfFmD7w,28,38,train,0
archery,SC3R5-du1-o,52,62,train,0
archery,SfDojan4amA,15,25,train,0
archery,sFXlMZKncQE,21,31,train,0
archery,sHgc1SNY2pg,76,86,train,0
archery,SIEnm35nZVM,245,255,train,0
archery,sJWWf6mwnRc,232,242,train,0
archery,Skc-ZolviOk,2,12,train,0
archery,SkPWAXtvHqA,625,635,train,0
archery,SkqNbIyIZ2E,3,13,train,0
archery,sQcNRRuM-Pk,8,18,train,0
archery,SsptSfgOIa4,4,14,train,0
archery,stXd7FeGGow,11,21,train,0
archery,Su-mD-Pf-lo,137,147,train,0
archery,suDd9oHkucw,51,61,train,0
archery,SXap9sJ9Tgo,18,28,train,0
archery,sYFh0gakesE,13,23,train,0
archery,sZrclJsEQ9E,2,12,train,0
archery,t-Mb8wdw_Yk,699,709,train,0
archery,t0yJzGQIgS8,15,25,train,0
archery,T1DBZCj5-QM,53,63,train,0
archery,T2Dnk63VT0Y,352,362,train,0
archery,T2iFbG3Vka0,20,30,train,0
archery,T957aEYDrMI,16,26,train,0
archery,T9OBbBRxi7c,112,122,train,0
archery,TCrvq_j4ZlE,29,39,train,0
archery,tEZVMbpm8zw,3,13,train,0
archery,ThmHzp2o8J8,61,71,train,0
archery,uaAALdWWS_8,1,11,train,0
archery,UbOCwe-XgIE,52,62,train,0
archery,UMF310ucf1s,46,56,train,0
archery,Umos1MMuveQ,3,13,train,0
archery,unqOiWctJfk,25,35,train,0
archery,UR0xEWjYBTE,3,13,train,0
archery,utejC8Vjeek,2,12,train,0
archery,UVYPzVgq7t8,55,65,train,0
archery,uwVhXIc9SeY,172,182,train,0
archery,uZILGmKHoo4,271,281,train,0
archery,v1qvYUkBYdc,34,44,train,0
archery,v6KIoieXIVc,2,12,train,0
archery,VBu1r6e9pds,430,440,train,0
archery,VH6JEacidCc,14,24,train,0
archery,vMORHdC3PsU,23,33,train,1
archery,vO3QdbztB-k,73,83,train,0
archery,vQYJAfUOoEY,104,114,train,0
archery,VTvZDaPpxXc,28,38,train,0
archery,VWD-H8WWzpE,672,682,train,0
archery,Vwzbr35FJ9I,9,19,train,0
archery,vZXCgVUDetM,8,18,train,0
archery,WeccfoPk5GA,16,26,train,0
archery,WgjbZeOBIN0,20,30,train,0
archery,WhLrf5RQZpQ,31,41,train,0
archery,wHsLROBhB7Y,0,10,train,0
archery,Wi58fsDsVvo,39,49,train,0
archery,WLailhsT-_E,7,17,train,0
archery,WlS-NzDtriU,123,133,train,0
archery,WMCehfvKp88,59,69,train,0
archery,WNmNWRt8wQ0,245,255,train,1
archery,WnMY_nJScPc,11,21,train,0
archery,WNXVFQi3q5c,30,40,train,0
archery,wRoCAqBd8jI,105,115,train,0
archery,WUN1qvFFiVI,12,22,train,0
archery,WXL1EYB15gs,17,27,train,0
archery,x0wDXuBJ_lk,10,20,train,0
archery,X4RB9yPJqfY,49,59,train,0
archery,x7sx65fA3pw,4,14,train,0
archery,X89CwpnTgaA,3,13,train,0
archery,X9EXUmLLc40,297,307,train,0
archery,XAcdaf8TCwM,17,27,train,0
